,"('PS pilot (base)', 'Use and biowaste')","('PS pilot (base)', 'Use and incineration')","('PS pilot (cellulose)', 'Use and biowaste')","('PS pilot (cellulose)', 'Use and incineration')","('PS pilot (mannitol)', 'Use and biowaste')","('PS pilot (mannitol)', 'Use and incineration')","('PS pilot (PLA5)', 'Use and biowaste')","('PS pilot (PLA5)', 'Use and incineration')","('PS pilot (PLA30)', 'Use and incineration')","('PS pilot (PLA30)', 'Use and biowaste')","('PS pilot (base) nbu', 'Use and biowaste')","('PS pilot (base) nbu', 'Use and incineration')","('PS pilot (cellulose) nbu', 'Use and incineration')","('PS pilot (cellulose) nbu', 'Use and biowaste')","('PS pilot (mannitol) nbu', 'Use and incineration')","('PS pilot (mannitol) nbu', 'Use and biowaste')","('PS pilot (PLA5) nbu', 'Use and incineration')","('PS pilot (PLA5) nbu', 'Use and biowaste')","('PS pilot (PLA30) nbu', 'Use and biowaste')","('PS pilot (PLA30) nbu', 'Use and incineration')"
51,3.2674115095658367,4.6095871173704275,2.0043414295064648,3.5017369409692596,1.5720004636264724,3.0488967168237493,2.0704221360937147,3.297418030936498,3.948741142549075,2.650096609554425,1.713384513243413,3.352301034381505,3.84393774374995,2.3483121080949045,3.835873548450154,2.3854302076631715,4.093294898480872,2.6152345563881063,2.8307697850320452,4.193062227612052
52,1.6287675363276328,2.831136606785291,1.8603735697865633,3.3565296393325417,0.8795597939385067,2.290390050635805,2.798014374319456,4.106584546999053,4.068512108541259,2.801175558276155,2.124183985438621,3.952357360880208,5.271864588677654,3.6473826596086623,3.835657073723157,2.554731530703397,3.5759738289642775,2.315246220905058,4.615213763375613,5.524923281753407
53,0.5075171420973561,1.2154191073114378,2.585666508867468,3.1383363510592903,3.123672597740007,3.8971144552548123,2.8296034988308048,3.297085506059369,6.447192030665792,5.9208927460581755,1.3806309687759843,3.0097190811922685,5.5637250445026565,4.054125351509001,3.7551777856295194,2.631207023319856,4.376899008348186,2.8363134571272126,1.8231872392721027,2.9450090126655493
54,1.81402654119027,3.1228300544439067,2.6984941350558764,3.9147409267016737,2.0736677936386805,2.938161104041426,2.015869524208142,2.941642119789048,2.216090549165952,1.1070630394353054,1.9351302181178178,3.062656571929403,4.073146083849477,3.054509844523383,4.675563143394464,3.764324670420426,5.1673101854136405,3.8862119764955683,5.899124264994362,7.228853586683506
55,4.083543375233261,5.804288355502166,3.401229665906262,5.248062713453198,3.930988764289095,5.469534689817507,5.623055708474869,6.684282343228685,2.652734111879158,1.3281789428126485,3.4929668059962196,4.949990281556905,3.5603321216202435,2.1642036814176357,5.256908212514709,4.466935208655023,3.1669822038311115,1.6085644275965445,2.3123655325445367,3.117550585033368
56,1.0816401509729099,2.4877693494492967,1.9537787939118847,3.528777926010206,0.652863008295292,1.4744312069996266,1.2579977079084292,1.9425411420206744,2.7033599766404195,1.5827972567831659,2.485759987651402,3.929279611226768,3.7228307439718096,2.5070344409747305,3.529155243351777,2.3939037085133794,3.8001464975833175,1.8921568849826058,1.7233416741384149,3.547469800080893
57,4.182997006513757,5.287296084553899,5.866578378020582,6.937465617264692,4.636795191033778,5.709209918236675,8.693811131147669,10.108492105918318,12.618540941747197,11.16652902895377,1.3703943664449558,2.5752009266635234,6.7285528739220455,5.417759490353778,9.88729860635816,8.245138309884823,3.2715055821315246,1.70952504529002,1.616982788405537,2.9554140144650356
58,1.5234159241177512,2.6048799324307192,1.5876939817202909,2.670685570975327,1.5345866834997182,2.2585456102205503,1.1409028208953376,2.4461842301924825,3.137728772327591,1.6194858074382015,3.573230055349269,4.789130513109894,3.0220190910601428,1.936616726280263,3.1823429457265906,1.7785966872107486,5.089445910433222,3.9477499875709405,2.482249121677187,4.059158439401171
59,2.0407496120769726,3.4338202440981016,2.3260107803842405,3.7399522003765466,2.4103760501005693,3.9983154564816994,2.5236436317688633,4.246192742489321,2.782257476059364,1.610427489010881,1.2250227965213731,2.9008348105903656,3.6633113901723,1.9389289523221145,5.6057482487712615,4.367832423797447,2.9181132607006095,1.3741713159127753,6.020118791026013,7.54432681731699
60,3.1940503938146025,4.6643897874976155,2.3846847259515336,4.163645414266175,1.4611341990730637,2.596019231793537,1.0967263650535213,2.5634514859925788,3.4464449953246143,2.1046596010565404,1.9303211612574915,3.1451162212978354,3.4051304409760745,1.7230168125962684,7.430600487071977,6.041613343247873,11.286003724836187,9.879570695371353,1.7615636760553142,3.6231873964328027
61,1.3210318539515005,3.096288886595816,2.6379580201429436,4.088240647706568,1.9303203198269105,3.17218906548002,1.2634520427737863,2.817289495818116,2.64426463643521,1.556841383685453,5.023768656239039,6.445419848451223,5.446722727537174,3.978862123841899,9.399875517605693,8.142935588256915,4.623273204254821,3.5785295407780486,3.3332971760095242,4.83272312713957
62,1.3863752968614502,2.9994335954796916,3.025587500340736,4.719813699780541,1.073838070827834,2.5187208514775015,1.4047417133442732,2.8166962132744344,3.1585077632352414,1.7924345469371354,3.784736906720617,5.066761698810361,3.268122772639685,1.4227687169725716,5.146932355387475,3.9448675226299947,5.185039308361482,4.231993106956132,7.042508490557948,9.691791663235716
63,4.936618902598651,6.676167960210256,4.841287990377843,6.997391767339895,3.055211210054161,4.7149962594044545,5.947862393337392,7.178777222216158,5.528141751138332,4.054212016906609,3.6840839054911885,4.835598441610617,5.5834085388862205,4.204414203839741,3.249980699040904,2.205508033597181,5.966584732046514,4.326134690525297,2.876726653305933,4.683705176363397
