,"('PS pilot (base)', 'Use and biowaste')","('PS pilot (base)', 'Use and incineration')","('PS pilot (cellulose)', 'Use and biowaste')","('PS pilot (cellulose)', 'Use and incineration')","('PS pilot (mannitol)', 'Use and biowaste')","('PS pilot (mannitol)', 'Use and incineration')","('PS pilot (PLA5)', 'Use and biowaste')","('PS pilot (PLA5)', 'Use and incineration')","('PS pilot (PLA30)', 'Use and incineration')","('PS pilot (PLA30)', 'Use and biowaste')","('PS pilot (base) nbu', 'Use and biowaste')","('PS pilot (base) nbu', 'Use and incineration')","('PS pilot (cellulose) nbu', 'Use and incineration')","('PS pilot (cellulose) nbu', 'Use and biowaste')","('PS pilot (mannitol) nbu', 'Use and incineration')","('PS pilot (mannitol) nbu', 'Use and biowaste')","('PS pilot (PLA5) nbu', 'Use and incineration')","('PS pilot (PLA5) nbu', 'Use and biowaste')","('PS pilot (PLA30) nbu', 'Use and biowaste')","('PS pilot (PLA30) nbu', 'Use and incineration')"
15,2.784242368595974,2.988248443806604,12.862600512853396,13.245113913040326,1.9832729817516548,2.321360341999354,4.869908766474707,5.254932677044818,3.917715064475246,3.4128485927124643,5.07741755091464,5.83226761117629,3.857642584093491,3.42072436365542,6.664074162548951,6.238950768261738,2.685311057412919,2.2134408396100587,7.7701209778928,8.058683119786693
16,1.3027211464675104,1.7020764055753423,3.0997365434478246,3.4644658173522576,1.6466050108357964,2.3328455517969857,2.385393149641733,2.5749742540687746,2.0625835524888982,1.5924904039242227,5.373059276747384,5.697883673226452,5.96282377469959,5.301854901380298,6.548820218441146,5.924561862053274,1.6928346481583834,1.3514572674502416,4.089056063879479,4.494031871471711
17,2.8329581507032935,3.7576523999645333,1.8627897624689318,2.1613829950738204,4.25446873595396,4.886635504564252,1.9874371709335823,2.2724839964166885,3.5160943508130624,2.867897227792829,0.9790865890468031,1.2158015933703457,3.0433083821361397,2.6718233498453237,2.851023287649228,2.3528882037458754,3.457051601254412,2.8356559760489746,1.2571070496802261,1.587338561335854
18,6.002352494668523,6.320409604769596,1.6350159838263085,1.839007557362137,5.820013235090174,6.141898685328082,1.740893603347838,2.2430594019631047,6.530072135843735,5.810262574331968,1.7085077712372816,2.5717554637765607,3.3719306274288097,2.9445280772441853,3.6800197547219047,3.483453673863305,5.580183699873431,5.110783706847035,3.4837188698674795,3.762564376874524
19,1.0650675522194433,1.5329038101640748,2.2692410275837553,2.643863943696378,1.8874787154467942,2.4234631699466465,5.105634142418504,5.402518599292028,1.7830427803926931,1.353874614735603,1.5999564252795737,1.7046514628039542,6.8924457804710055,6.540880190865343,4.544474031756698,4.300550690236147,7.009630761959595,6.4442658283692955,4.045674524881615,4.65449535432268
20,4.858829129347747,4.89084346720427,2.526025275906848,3.1514306549555786,2.5754633682632915,3.2320145327681424,2.11505347269768,2.5286328105329536,2.0702810487573817,1.4688635019626304,2.824844730919612,3.324047227479423,4.185996672956233,3.404723963370878,2.225286422507612,1.7603201766880274,2.466430062040318,1.7540747972701407,4.7227385759455895,5.304317171570974
21,1.813716338594949,2.078501906789026,2.041198193612122,2.7902566277496716,4.979564924390458,5.392968794581257,1.555680836766615,2.1190256123360585,1.8252307819363804,1.7569438718780328,3.2816115186477255,3.605002327019379,3.7890388604037044,3.2874089552658083,5.732895086899487,5.676021672866051,1.7099133339638146,1.1709645062912044,2.524800791001336,3.306605915169167
22,4.294948724195768,4.821175628107658,2.5563790499411683,2.8771876059338135,2.5776932730951585,2.954657254605037,9.639300731826616,10.031187087434821,3.1992400683833973,3.2486337422334737,3.478447100888772,3.865072942991439,2.595326221696807,1.9970330878373133,9.159298904037565,8.87778814993489,3.8522445930951226,3.3316615866793886,13.300866969820465,13.89013415393247
23,7.499322097170437,8.361634081664636,3.168477328027683,3.816457186119073,2.140487699694843,2.456664238250393,3.207889916138416,3.6777901734556897,5.701813252745504,5.183292946968364,3.0819108406391647,3.7456840370594686,19.73531023934166,19.582527457141513,2.3194223162655243,2.0691789254669097,3.1133447081992,2.862260252296793,1.1652048012342529,1.6966042400694867
24,4.431776907997529,5.3484619564508495,5.02524756382751,5.615345352635095,5.73918653729983,5.951415541045464,3.8642160121405134,4.485926422783183,3.7937163157523637,3.6633495410302106,1.6444911369757083,1.9278621411977468,2.286075326365992,1.8074979484581974,4.101517292337292,3.5216953854172846,1.769055691839757,1.0443337634555796,3.323493259640899,3.6876015185591537
25,3.676048063238744,4.130716276844992,2.0272815493301204,2.1116467475441256,2.020750251608448,2.6434798959353887,2.779500122011789,3.065778636851448,1.9192543304467888,1.3813329406234556,4.335243187701171,4.7828593967732065,3.910106806568394,3.6322906311675403,4.745118403852578,4.557874490245995,5.456737149745065,4.70138833367145,1.3279827566789897,1.7166721805067886
26,6.0251058670912565,6.566623158910682,7.624061344481933,8.010497494061246,5.248495468891395,5.814302794265318,2.4476899292674754,3.1184411483281185,1.6040475367692113,1.0963504526972092,3.931220522873975,4.5221772726556555,6.687999789512642,6.575817787055965,5.32325842647209,4.69031604552479,3.407816358817686,2.744546746791588,2.7724397979286803,3.4505691471336197
27,4.374309215808927,4.5052488715282335,3.8880041097585565,4.142814304395158,2.136177337186034,2.4737189436076488,3.5304649377156587,3.8737943276649203,2.1363791532232907,1.5669853374221132,2.751239230624835,3.3794269460537745,4.6121668211809945,4.0114771923026655,6.743561575469791,6.528795820228498,3.1743618445432653,2.8308396143288754,1.8156526552694066,2.317170172238259
28,0.7183650563259375,0.9721984595459331,1.2741654320512028,1.954694658841048,2.56192486394395,3.627877254270372,1.2146285773232481,2.03524028220973,2.356630446483418,2.3734782956994747,1.45688260592294,1.9465602863705183,2.5891152079887845,2.0339229216120263,2.7700078288721386,2.329960366994403,4.324451619418261,3.6214581118790927,1.9137913955372345,2.543933100176605
29,2.8336035807382163,3.265314034566324,2.113478130035826,2.675018646228472,4.108740692477733,4.960773275858195,1.3633075053636352,1.9794015902418314,3.171980097357165,2.6299134635405377,2.1171277947704596,2.5800733770345814,7.163039363161242,6.618330743756954,5.236439816537379,5.059987567617479,1.6906557962999336,1.2702111378825418,2.382961019875433,2.67073700327984
30,6.995917920246813,7.167596768956651,1.2076255789173378,1.5492310271218732,4.707641188484582,5.261705322236374,1.9657466480303725,2.0476197872451674,2.866080718019241,2.504493268452324,2.240806044495482,2.827923633414907,8.262585720571051,7.686614290672943,1.9023456233708245,1.6239183333871816,5.1240438140757165,4.947057355448526,3.171898971530281,4.295422119344263
31,6.739649393431127,6.804871440368103,2.619644030238474,2.9513296886727076,1.7682594870056185,2.0369353496669853,1.4219771480226888,1.757907930480881,2.6076728531019997,2.27185737838258,2.369560673540186,3.063068697064781,6.825174182279404,6.497207627796221,2.561286592107661,1.7204083691248735,6.234570518267323,5.839240757615423,2.05342233816097,2.4826430288565424
32,6.191662129574309,6.786797019163507,15.638817937363747,16.064429197372505,3.603459950520673,4.049940351606825,2.352278300850705,2.7483890912580873,3.412685076928898,2.9412928409021424,4.087898251087266,4.645140914056681,8.687019509817544,8.501885495387844,6.110510632185541,5.645961076910832,4.1716535090069335,3.551214561511928,2.6986737255039204,2.9910795818042826
33,-0.4781912913335531,-0.10519062377257253,-2.4973665318874247,-2.5641295582448826,0.33797388310271437,0.8148614082294426,0.3738867871087388,1.0747095432255636,-1.0733080372296098,-1.6913296161523963,2.3797149400458903,2.7331058068618703,5.01185877041809,4.578652021702107,3.071329619140716,3.0425870605235206,7.365244569006556,7.378352436477972,6.005504315251301,6.603653692076664
34,2.1148657320184143,2.9086502687130054,2.5759288772694973,2.676525272928938,4.628074553638967,5.489755429401729,1.36063569397268,1.58881493314957,4.6227154473059,4.028967712357182,1.2245596793395286,1.577072813228497,5.496759096304966,5.077360308205044,4.980616773243118,4.608690333602468,2.31852725381644,2.028154696313016,4.120411357568988,4.505687554421016
35,3.246491263653067,3.615015938412158,3.4699642354380402,3.9123561201399606,4.136093664209703,4.807728595234775,2.310155935915344,2.74511497345163,4.104015841121539,2.938281406624066,2.368575343355483,2.8812409440899986,3.9822098233830734,3.583304587777372,7.287280766633033,7.0280669385463295,3.1540827137770022,2.816211656339635,4.101762859831756,4.441819293235219
36,9.852162933291423,9.826294081511998,2.6850082178607426,3.2727134332498937,4.950134242211062,5.628587171487682,2.8910335377797844,3.189525904465166,3.77206897861496,3.420628982204327,2.223130833372519,2.627840025933034,2.38235564585599,2.314114084384796,2.8220666808810178,2.5656294625197624,4.7205698144294965,4.061957247302894,1.2436018209907336,1.70041225679392
